source,Site ID_Visit1,Tag #_Visit1,Species_Visit1,DBH_Visit1,Height_Visit1,Canopy Height_Visit1,Dead / Alive_Visit1,Inf Location_Visit1,Gouting_Visit1,Broom (#)_Visit1,Beetle_Visit1,Rot_Visit1,NL_Visit1,NLW_Visit1,NM_Visit1,NMW_Visit1,NH_Visit1,NHW_Visit1,SL_Visit1,SLW_Visit1,SM_Visit1,SMW_Visit1,SH_Visit1,SHW_Visit1,Notes_Visit1,Visit_Visit1,tag_ID,Latitude.focal,Longitude.focal,Site ID_Visit2,Tag #_Visit2,Species_Visit2,DBH_Visit2,Height_Visit2,Canopy Height_Visit2,Dead / Alive_Visit2,Inf Location_Visit2,Gouting_Visit2,Broom (#)_Visit2,Beetle_Visit2,Rot_Visit2,NL_Visit2,NLW_Visit2,NM_Visit2,NMW_Visit2,NH_Visit2,NHW_Visit2,SL_Visit2,SLW_Visit2,SM_Visit2,SMW_Visit2,SH_Visit2,SHW_Visit2,Notes_Visit2,Visit_Visit2,ChangeInVariable,Number,Tag #,Description,GeometryType,Elevation,GeoidOffset,distance,unique_ID,TARGET,DISTANCE,TARGET2,DISTANCE2,geometry.x,Latitude.target,Longitude.target,geometry.y,bearings1,Latitude.target2,Longitude.target2,geometry,bearings2,infestation_sum_Visit1_focal,infestation_sum_Visit2_focal,inf_sum_Visit1_target,inf_sum_Visit2_target
2,EMIG,267,ABLA,1.1,8.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG267,42.37408236000001,-111.5532901,EMIG,267,ABLA,1.1,8.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2185,267,NA,Point,2219.949,NA,0.1982990444973634,EMIG_267_235,EMIG_271_239,1.948431185143322,EMIG_292_259,2.796065894100416,NA,42.37407974,-111.5533135,NA,-98.58698801628995,42.374065,-111.5532655,NA,133.5834290024707,0,0,1,0
2,EMIG,268,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG268,42.37408545999999,-111.5533001,EMIG,268,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2186,268,NA,Point,2217.24,NA,0.1974188277967237,EMIG_268_236,EMIG_271_239,1.273024298900483,EMIG_292_259,3.643697566778081,NA,42.37407974,-111.5533135,NA,-119.9288570112987,42.374065,-111.5532655,NA,128.5723977982135,0,0,1,0
2,EMIG,269,ABLA,5.9,31.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG269,42.37409358999999,-111.5532803,EMIG,269,ABLA,5.9,31.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2187,269,NA,Point,2211.732,NA,0.1983357597967081,EMIG_269_237,EMIG_271_239,3.136377558260785,EMIG_292_259,3.400428933152455,NA,42.37407974,-111.5533135,NA,-119.3628818361499,42.374065,-111.5532655,NA,159.0013992118707,0,0,1,0
2,EMIG,270,ABLA,0,5.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG270,42.37408080000001,-111.5532995,EMIG,270,ABLA,NA,5.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2188,270,NA,Point,2213.043,NA,0.1977331021136018,EMIG_270_238,EMIG_271_239,1.158654421582514,EMIG_292_259,3.303658621384829,NA,42.37407974,-111.5533135,NA,-95.83041382093744,42.374065,-111.5532655,NA,122.0765706415759,0,0,1,0
2,EMIG,271,ABLA,2.9,17.5,0,1,1,NA,0,-,-,0,-,1,-,0,-,0,-,0,-,0,-,NA,1,EMIG271,42.37407974,-111.5533135,EMIG,271,ABLA,2.9,17.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,-1,2189,271,NA,Point,2213.657,NA,0.1968186645974744,EMIG_271_239,EMIG_292_259,4.277496587115246,EMIG_273_241,3.336510707930746,NA,42.374065,-111.5532655,NA,112.4968977423251,42.37409018000001,-111.5533515,NA,-69.66900069884608,1,0,2,1
2,EMIG,272,ABLA,0,3.4,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG272,42.37408775999999,-111.5533318,EMIG,272,ABLA,NA,3.4,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2190,272,NA,Point,2211.897,NA,0.1950712240136165,EMIG_272_240,EMIG_271_239,1.750191071486908,EMIG_273_241,1.644066561587514,NA,42.37407974,-111.5533135,NA,120.5852643297846,42.37409018000001,-111.5533515,NA,-80.59308647341895,0,0,1,0
2,EMIG,273,ABLA,0,6.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG273,42.37409018000001,-111.5533515,EMIG,273,ABLA,NA,6.7,0,1,1,NA,0,-,-,0,-,0,-,0,-,1,-,0,-,0,-,NA,2,1,2191,273,NA,Point,2211.467,NA,0.1935571019039951,EMIG_273_241,EMIG_271_239,3.336510707930746,EMIG_292_259,7.612668061714833,NA,42.37407974,-111.5533135,NA,110.330973690358,42.374065,-111.5532655,NA,111.5477761435872,0,1,1,0
2,EMIG,275,ABLA,4.5,27.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG275,42.37409327000001,-111.5533639,EMIG,275,ABLA,4.5,27.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2193,275,NA,Point,2211.404,NA,0.1925121021925156,EMIG_275_242,EMIG_271_239,4.413170356681063,EMIG_273_241,1.077041443419731,NA,42.37407974,-111.5533135,NA,109.902801779445,42.37409018000001,-111.5533515,NA,108.5763099902986,0,0,1,0
2,EMIG,276,ABLA,1.4,10.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG276,42.37409601,-111.5533249,EMIG,276,ABLA,1.4,10.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2194,276,NA,Point,2209.687,NA,0.1950690428798771,EMIG_276_243,EMIG_271_239,2.035872756213095,EMIG_273_241,2.28372740867233,NA,42.37407974,-111.5533135,NA,152.5465144606661,42.37409018000001,-111.5533515,NA,-106.4671157297016,0,0,1,0
2,EMIG,277,ABLA,3,19.5,5.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG277,42.3740853,-111.5533298,EMIG,277,ABLA,3,19.5,5.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2195,277,NA,Point,2205.541,NA,0.1953555219519755,EMIG_277_244,EMIG_271_239,1.477223161943877,EMIG_273_241,1.866988907981425,NA,42.37407974,-111.5533135,NA,114.7039939694601,42.37409018000001,-111.5533515,NA,-73.12781996650368,0,0,1,0
2,EMIG,278,ABLA,0,7.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG278,42.37407787999999,-111.5533285,EMIG,278,ABLA,NA,7.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2196,278,NA,Point,2207.688,NA,0.1958846677581361,EMIG_278_245,EMIG_271_239,1.252144038831032,EMIG_273_241,2.334799364886056,NA,42.37407974,-111.5533135,NA,80.50606858281331,42.37409018000001,-111.5533515,NA,-54.19937604782081,0,0,1,0
2,EMIG,279,ABLA,1.9,12.1,2.21,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG279,42.37406361999999,-111.5533288,EMIG,279,ABLA,1.9,12.1,2.21,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2197,279,NA,Point,2210.986,NA,0.1967137967535477,EMIG_279_246,EMIG_271_239,2.188776281006304,EMIG_273_241,3.49152537062017,NA,42.37407974,-111.5533135,NA,35.13633994533897,42.37409018000001,-111.5533515,NA,-32.36315197803994,0,0,1,0
2,EMIG,280,ABLA,2.6,14.7,4.4,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG280,42.37406706,-111.5533296,EMIG,280,ABLA,2.6,14.7,4.4,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2198,280,NA,Point,2210.097,NA,0.1964525062506599,EMIG_280_247,EMIG_271_239,1.9337785791877251,EMIG_273_241,3.137157575347206,NA,42.37407974,-111.5533135,NA,43.27309013388778,42.37409018000001,-111.5533515,NA,-35.0823256225946,0,0,1,0
2,EMIG,281,ABLA,6.3,26.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG281,42.37408858999999,-111.5532652,EMIG,281,ABLA,6.3,26.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2199,281,NA,Point,2210.052,NA,0.1996849034398982,EMIG_281_248,EMIG_292_259,2.619525425136334,EMIG_292_259,2.619525425136334,NA,42.374065,-111.5532655,NA,-179.4597419854961,42.374065,-111.5532655,NA,-179.4597419854961,0,0,2,1
2,EMIG,282,ABLA,3.8,26,6.2,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG282,42.37405922,-111.5532883,EMIG,282,ABLA,3.8,26,6.2,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2200,282,NA,Point,2211.433,NA,0.1997847018690142,EMIG_282_249,EMIG_292_259,1.983874661047245,EMIG_292_259,1.983874661047245,NA,42.374065,-111.5532655,NA,71.12460689042194,42.374065,-111.5532655,NA,71.12460689042194,0,0,2,1
2,EMIG,283,ABLA,2.9,19.8,5.4,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG283,42.37405657999999,-111.5532988,EMIG,283,ABLA,2.9,19.8,5.4,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2201,283,NA,Point,2210.844,NA,0.1992126905794391,EMIG_283_250,EMIG_271_239,2.842227624639484,EMIG_292_259,2.896717492997054,NA,42.37407974,-111.5533135,NA,-25.20294047782973,42.374065,-111.5532655,NA,71.16999584970148,0,0,1,0
2,EMIG,284,ABLA,0,0.9,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"5 Dead, 2 DB",1,EMIG284,42.37405381,-111.5532987,EMIG,284,ABLA,NA,0.9,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"5 Dead, 2 DB",2,0,2202,284,NA,Point,2211.337,NA,0.1993849098381207,EMIG_284_251,EMIG_292_259,3.002605039002971,EMIG_292_259,3.002605039002971,NA,42.374065,-111.5532655,NA,65.55521421354977,42.374065,-111.5532655,NA,65.55521421354977,0,0,2,1
2,EMIG,285,ABLA,1,7.6,2.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG285,42.37405826,-111.5533059,EMIG,285,ABLA,1,7.6,2.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2203,285,NA,Point,2210.544,NA,0.1986202572810139,EMIG_285_252,EMIG_271_239,2.465830548928317,EMIG_292_259,3.409405592358214,NA,42.37407974,-111.5533135,NA,-14.70014309771289,42.374065,-111.5532655,NA,77.31966389903107,0,0,1,0
2,EMIG,286,ABLA,1.9,12.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG286,42.3740486,-111.5533389,EMIG,286,ABLA,1.9,12.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2204,286,NA,Point,2211.367,NA,0.1969237143539025,EMIG_286_253,EMIG_271_239,4.040966352765248,EMIG_273_241,4.732111072168638,NA,42.37407974,-111.5533135,NA,31.16562672468902,42.37409018000001,-111.5533515,NA,-12.66348455459432,0,0,1,0
2,EMIG,287,ABLA,1.4,8.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG287,42.37404478,-111.5533219,EMIG,287,ABLA,1.4,8.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2205,287,NA,Point,2212.563,NA,0.1983256117205751,EMIG_287_254,EMIG_271_239,3.943047495559822,EMIG_292_259,5.157884168856237,NA,42.37407974,-111.5533135,NA,10.10172746048452,42.374065,-111.5532655,NA,64.19583410967104,0,0,1,0
2,EMIG,288,ABLA,1.6,10,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG288,42.37402575999999,-111.553307,EMIG,288,ABLA,1.6,10,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2206,288,NA,Point,2212.857,NA,0.2005076639370556,EMIG_288_255,EMIG_454_269,5.52747912511232,EMIG_292_259,5.53710741684544,NA,42.37401705000001,-111.5533731,NA,-100.0769561537701,42.374065,-111.5532655,NA,38.10292272372178,0,0,1,0
2,EMIG,289,ABLA,1.3,8.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG289,42.37404125999999,-111.5533188,EMIG,289,ABLA,1.3,8.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2207,289,NA,Point,2208.746,NA,0.198752552621072,EMIG_289_256,EMIG_271_239,4.295003457564662,EMIG_292_259,5.119220031978641,NA,42.37407974,-111.5533135,NA,5.831206098915016,42.374065,-111.5532655,NA,59.00688145727973,0,0,1,0
2,EMIG,290,ABLA,2.4,15,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG290,42.37405362,-111.5532989,EMIG,290,ABLA,2.4,15,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2208,290,NA,Point,2211.012,NA,0.1993824027957033,EMIG_290_257,EMIG_292_259,3.026351385075233,EMIG_292_259,3.026351385075233,NA,42.374065,-111.5532655,NA,65.32060251540224,42.374065,-111.5532655,NA,65.32060251540224,0,0,2,1
2,EMIG,291,ABLA,1.2,8.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG291,42.37405561,-111.5532979,EMIG,291,ABLA,1.2,8.6,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2209,291,NA,Point,2209.109,NA,0.1993329296791838,EMIG_291_258,EMIG_292_259,2.86411426482174,EMIG_292_259,2.86411426482174,NA,42.374065,-111.5532655,NA,68.6513962972867,42.374065,-111.5532655,NA,68.6513962972867,0,0,2,1
2,EMIG,292,ABLA,2.7,17.1,0,1,1,NA,1,-,-,1,-,1,-,0,-,0,-,0,-,0,-,"1 DB, Obstructed Low, WOB",1,EMIG292,42.374065,-111.5532655,EMIG,292,ABLA,2.7,17.1,0,1,1,NA,1,-,-,1,-,0,-,0,-,0,-,0,-,0,-,"1 DB, Obstructed Low, WOB",2,0,2210,292,NA,Point,2210.291,NA,0.2010326204995492,EMIG_292_259,EMIG_271_239,4.277496587115246,EMIG_273_241,7.612668061714833,NA,42.37407974,-111.5533135,NA,-67.50306990720361,42.37409018000001,-111.5533515,NA,-68.45216589514605,2,1,1,0
2,EMIG,293,ABLA,2.2,13.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG293,42.37404905999999,-111.5532587,EMIG,293,ABLA,2.2,13.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2212,293,NA,Point,2212.324,NA,0.2024444635759499,EMIG_293_260,EMIG_292_259,1.856396885512762,EMIG_292_259,1.856396885512762,NA,42.374065,-111.5532655,NA,-17.55290450719258,42.374065,-111.5532655,NA,-17.55290450719258,0,0,2,1
2,EMIG,294,ABLA,4.6,25,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG294,42.37404399,-111.5532697,EMIG,294,ABLA,4.6,25,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2213,294,NA,Point,2212.211,NA,0.2019811451021367,EMIG_294_261,EMIG_292_259,2.358417197835699,EMIG_292_259,2.358417197835699,NA,42.374065,-111.5532655,NA,8.4312763116797,42.374065,-111.5532655,NA,8.4312763116797,0,0,2,1
2,EMIG,295,ABLA,0,5.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG295,42.37402149999999,-111.5533182,EMIG,295,ABLA,NA,5.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2214,295,NA,Point,2211.002,NA,0.2000015365381616,EMIG_295_262,EMIG_454_269,4.547008547857299,EMIG_456_270,5.592839782118234,NA,42.37401705000001,-111.5533731,NA,-96.23863322637763,42.37399479999999,-111.5533758,NA,-122.0118992383492,0,0,1,0
2,EMIG,296,ABLA,0,4.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG296,42.37400499,-111.5532936,EMIG,296,ABLA,NA,4.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2215,296,NA,Point,2210.108,NA,0.2027010971819764,EMIG_296_263,EMIG_454_269,6.68105401147325,EMIG_456_270,6.861706417566857,NA,42.37401705000001,-111.5533731,NA,-78.4374638720352,42.37399479999999,-111.5533758,NA,-99.49132623651599,0,0,1,0
2,EMIG,297,ABLA,2.2,13,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG297,42.37400008,-111.5532987,EMIG,297,ABLA,2.2,13,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2216,297,NA,Point,2210.493,NA,0.202656906599569,EMIG_297_264,EMIG_456_270,6.374891975285029,EMIG_456_270,6.374891975285029,NA,42.37399479999999,-111.5533758,NA,-95.2768054249226,42.37399479999999,-111.5533758,NA,-95.2768054249226,0,0,2,2
2,EMIG,298,ABLA,2.4,13.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG298,42.37399095999999,-111.5533101,EMIG,298,ABLA,2.4,13.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2217,298,NA,Point,2211.361,NA,0.2024502133513819,EMIG_298_265,EMIG_456_270,5.426058256449524,EMIG_456_270,5.426058256449524,NA,42.37399479999999,-111.5533758,NA,-85.4929239275314,42.37399479999999,-111.5533758,NA,-85.4929239275314,0,0,2,2
2,EMIG,451,ABLA,3.3,17.8,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,1,EMIG451,42.37398455,-111.5533292,EMIG,451,ABLA,3.3,17.8,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,2,0,2219,451,NA,Point,2211.446,NA,0.2015611642533576,EMIG_451_266,EMIG_459_273,3.890981181416142,EMIG_456_270,4.001973778671917,NA,42.37397591000001,-111.553375,NA,-104.2742751322057,42.37399479999999,-111.5533758,NA,-73.47717723346807,0,0,1,0
2,EMIG,452,ABLA,0,9.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG452,42.37397726999999,-111.5533307,EMIG,452,ABLA,NA,9.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2220,452,NA,Point,2211.963,NA,0.2019222994469086,EMIG_452_267,EMIG_459_273,3.650478393871064,EMIG_456_270,4.192482624011921,NA,42.37397591000001,-111.553375,NA,-92.37087322226307,42.37399479999999,-111.5533758,NA,-62.33593253690976,0,0,1,0
2,EMIG,453,ABLA,4.2,24.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG453,42.37398587000001,-111.5533353,EMIG,453,ABLA,4.2,24.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2221,453,NA,Point,2212.016,NA,0.2010657633296999,EMIG_453_268,EMIG_459_273,3.450653020447408,EMIG_456_270,3.478797468104656,NA,42.37397591000001,-111.553375,NA,-108.6933922513694,42.37399479999999,-111.5533758,NA,-73.4390657012647,0,0,1,0
2,EMIG,454,ABLA,5.5,34.1,0,1,1,NA,4,-,-,0,-,0,-,1,-,0,-,0,-,0,-,2 DB,1,EMIG454,42.37401705000001,-111.5533731,EMIG,454,ABLA,5.5,34.1,0,1,0,NA,4,-,-,0,-,0,-,0,-,0,-,0,-,0,-,2 DB,2,-1,2222,454,NA,Point,2212.78,NA,0.1965408414120599,EMIG_454_269,EMIG_456_270,2.480597530191471,EMIG_456_270,2.480597530191471,NA,42.37399479999999,-111.5533758,NA,-174.858532359063,42.37399479999999,-111.5533758,NA,-174.858532359063,1,0,2,2
2,EMIG,456,ABLA,3.8,14.9,0,1,1,NA,0,-,-,0,-,0,-,1,-,0,-,1,-,0,-,NA,1,EMIG456,42.37399479999999,-111.5533758,EMIG,456,ABLA,3.8,14.9,0,1,1,NA,0,-,-,0,-,1,-,0,-,1,-,0,-,0,-,NA,2,0,2223,456,NA,Point,2212.186,NA,0.1977695023449621,EMIG_456_270,EMIG_459_273,2.098559780853094,EMIG_273_241,10.7782110887814,NA,42.37397591000001,-111.553375,NA,178.2013910952627,42.37409018000001,-111.5533515,NA,10.69748547936885,2,2,1,0
2,EMIG,457,ABLA,2.3,13.5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG457,42.37398801,-111.553378,EMIG,457,ABLA,2.3,13.5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2224,457,NA,Point,2211.083,NA,0.1980568590303032,EMIG_457_271,EMIG_456_270,0.7754072691244084,EMIG_456_270,0.7754072691244084,NA,42.37399479999999,-111.5533758,NA,13.50892116659569,42.37399479999999,-111.5533758,NA,13.50892116659569,0,0,2,2
2,EMIG,458,ABLA,1.4,10.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG458,42.373986,-111.5533883,EMIG,458,ABLA,1.4,10.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2225,458,NA,Point,2209.666,NA,0.1974964927765177,EMIG_458_272,EMIG_456_270,1.419149039126322,EMIG_456_270,1.419149039126322,NA,42.37399479999999,-111.5533758,NA,46.48524030294094,42.37399479999999,-111.5533758,NA,46.48524030294094,0,0,2,2
2,EMIG,459,ABLA,1.1,9.5,0,1,1,NA,0,-,-,0,-,0,-,0,-,1,-,0,-,0,-,NA,1,EMIG459,42.37397591000001,-111.553375,EMIG,459,ABLA,1.1,9.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,-1,2226,459,NA,Point,2211.25,NA,0.1990375988374814,EMIG_459_273,EMIG_456_270,2.098559780853094,EMIG_456_270,2.098559780853094,NA,42.37399479999999,-111.5533758,NA,-1.798608365563676,42.37399479999999,-111.5533758,NA,-1.798608365563676,1,0,2,2
2,EMIG,460,ABLA,0,5.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG460,42.37398622999999,-111.5533967,EMIG,460,ABLA,NA,5.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2228,460,NA,Point,2212.213,NA,0.1969201412226097,EMIG_460_274,EMIG_456_270,1.966358346063078,EMIG_456_270,1.966358346063078,NA,42.37399479999999,-111.5533758,NA,61.05679934381047,42.37399479999999,-111.5533758,NA,61.05679934381047,0,0,2,2
2,EMIG,461,ABLA,1.3,9.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG461,42.37396946999999,-111.5533764,EMIG,461,ABLA,1.3,9.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2229,461,NA,Point,2211.438,NA,0.199361605953139,EMIG_461_275,EMIG_459_273,0.7243212443646163,EMIG_456_270,2.813050527439368,NA,42.37397591000001,-111.553375,NA,9.156803541766553,42.37399479999999,-111.5533758,NA,1.006219399192961,0,0,1,0
2,EMIG,462,ABLA,1.2,8.4,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG462,42.37396774999999,-111.5533793,EMIG,462,ABLA,1.2,8.4,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2230,462,NA,Point,2210.981,NA,0.1992802360451071,EMIG_462_276,EMIG_459_273,0.9727876592844089,EMIG_456_270,3.017395377210799,NA,42.37397591000001,-111.553375,NA,21.34209233971842,42.37399479999999,-111.5533758,NA,5.48018030814122,0,0,1,0
2,EMIG,463,ABLA,1,7.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG463,42.37395208,-111.553385,EMIG,463,ABLA,1,7.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2231,463,NA,Point,2212.828,NA,0.1999278984792455,EMIG_463_277,EMIG_459_273,2.771190661859597,EMIG_456_270,4.803680093397599,NA,42.37397591000001,-111.553375,NA,17.28371383597143,42.37399479999999,-111.5533758,NA,9.072495497261507,0,0,1,0
2,EMIG,464,ABLA,1.2,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG464,42.37393792,-111.5533825,EMIG,464,ABLA,1.2,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,NA,464,NA,Point,2212.559,NA,0.2010292139330561,EMIG_464_278,EMIG_459_273,4.263325971575236,EMIG_456_270,6.339939793967796,NA,42.37397591000001,-111.553375,NA,8.327982075568071,42.37399479999999,-111.5533758,NA,4.991554420500245,0,0,1,0
2,EMIG,465,ABLA,1.2,8.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG465,42.37393792,-111.5533825,EMIG,465,ABLA,1.2,8.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2232,465,NA,Point,2212.559,NA,0.2010292139330561,EMIG_465_279,EMIG_459_273,4.263325971575236,EMIG_456_270,6.339939793967796,NA,42.37397591000001,-111.553375,NA,8.327982075568071,42.37399479999999,-111.5533758,NA,4.991554420500245,0,0,1,0
2,EMIG,466,ABLA,0,5.3,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,1,EMIG466,42.37393735,-111.5533835,EMIG,466,ABLA,NA,5.3,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,2,0,2233,466,NA,Point,2212.295,NA,0.2010011608090636,EMIG_466_280,EMIG_459_273,4.338478285553422,EMIG_456_270,6.410612307277797,NA,42.37397591000001,-111.553375,NA,9.282819490340257,42.37399479999999,-111.5533758,NA,5.675423705274057,0,0,1,0
